boolector,ppbv,stp,z3
0.0040798187255859375,0.007103443145751953,0.005447864532470703,0.04259347915649414
0.0042459964752197266,0.007868528366088867,0.006291627883911133,0.23643803596496582
0.004033327102661133,0.007618427276611328,0.0049626827239990234,0.14668560028076172
0.003863096237182617,0.006741762161254883,0.0058476924896240234,0.18344712257385254
0.0035233497619628906,0.007323741912841797,0.0063936710357666016,0.24525809288024902
0.00503849983215332,0.007677555084228516,0.004797935485839844,0.08108687400817871
0.003718137741088867,0.009515523910522461,0.00460362434387207,0.009690999984741211
0.006547212600708008,0.006646871566772461,0.005837202072143555,0.12140130996704102
0.026658058166503906,0.013114452362060547,0.01485586166381836,0.27707624435424805
0.004443645477294922,0.009195327758789062,0.005217075347900391,0.13848400115966797
0.023450851440429688,0.019598722457885742,0.04602956771850586,0.1942448616027832
0.0051305294036865234,0.0063898563385009766,0.015655517578125,0.2761054039001465
0.004581928253173828,0.0064525604248046875,0.014877080917358398,0.03112006187438965
0.0037202835083007812,0.006697654724121094,0.0061719417572021484,0.1619257926940918
0.004759073257446289,0.009649515151977539,0.00696563720703125,0.23380208015441895
0.004511594772338867,0.0070073604583740234,0.006720066070556641,0.1780850887298584
0.019438505172729492,0.012677192687988281,0.029794692993164062,0.3160979747772217
0.02174091339111328,0.019541501998901367,0.014345407485961914,0.47072410583496094
0.003989696502685547,0.006301403045654297,0.005716085433959961,0.21001124382019043
0.020091533660888672,0.013046979904174805,0.015475034713745117,0.3155019283294678
0.0036025047302246094,0.006962776184082031,0.005350351333618164,0.13602113723754883
0.0042705535888671875,0.00688934326171875,0.004732608795166016,0.09255337715148926
0.0036199092864990234,0.007776021957397461,0.005096435546875,0.18297767639160156
0.005097389221191406,0.008948326110839844,0.017826318740844727,0.15913081169128418
0.003657817840576172,0.00597071647644043,0.016522884368896484,0.10203433036804199
0.0037643909454345703,0.00632476806640625,0.004524946212768555,0.12014985084533691
0.00464940071105957,0.007041215896606445,0.005254983901977539,0.17244315147399902
0.006548166275024414,0.007520198822021484,0.006989240646362305,0.26128172874450684
0.004490852355957031,0.006920814514160156,0.0057528018951416016,0.00819849967956543
0.003681182861328125,0.0055408477783203125,0.0051000118255615234,0.3744969367980957
0.004981279373168945,0.007912158966064453,0.015539884567260742,0.2235121726989746
0.005179166793823242,0.007905721664428711,0.006589174270629883,0.15518951416015625
0.005982875823974609,0.009864091873168945,0.006171703338623047,0.13420963287353516
0.0044405460357666016,0.007636308670043945,0.006417274475097656,0.007486581802368164
0.003996610641479492,0.0067636966705322266,0.008332967758178711,0.16817426681518555
0.004592418670654297,0.00829172134399414,0.007572650909423828,0.12259554862976074
0.0044612884521484375,0.006501197814941406,0.007359504699707031,0.1428227424621582
0.01911640167236328,0.01305079460144043,0.022931575775146484,0.36597776412963867
0.003353595733642578,0.0056879520416259766,0.004593372344970703,0.005457401275634766
0.02103710174560547,0.011644840240478516,0.01990199089050293,0.4342629909515381
0.00764775276184082,0.009952783584594727,0.009593725204467773,0.18143868446350098
0.03343629837036133,0.0178067684173584,0.02914905548095703,0.9872021675109863
0.004406452178955078,0.008282899856567383,0.0059452056884765625,0.007874250411987305
0.006370067596435547,0.007483005523681641,0.008839845657348633,0.37775278091430664
0.004549503326416016,0.007367610931396484,0.006625652313232422,0.2506434917449951
0.019718408584594727,0.012960433959960938,0.023020505905151367,0.4072544574737549
0.0043108463287353516,0.005819797515869141,0.00479435920715332,0.07666969299316406
0.004606485366821289,0.006657123565673828,0.005227327346801758,0.0811164379119873
0.005997180938720703,0.010963201522827148,0.008915185928344727,0.08809208869934082
0.0032422542572021484,0.006135463714599609,0.005046367645263672,0.17199993133544922
0.003878355026245117,0.006339550018310547,0.005772113800048828,0.0937645435333252
0.004827260971069336,0.009134054183959961,0.0053081512451171875,0.15415740013122559
0.004601478576660156,0.008262872695922852,0.005433320999145508,0.09591007232666016
0.004437923431396484,0.008205175399780273,0.006289005279541016,0.08928060531616211
0.019275188446044922,0.014713764190673828,0.014025211334228516,0.3306143283843994
0.003298044204711914,0.006056070327758789,0.004399538040161133,0.12671685218811035
0.003659486770629883,0.0072367191314697266,0.004711151123046875,0.08246445655822754
0.0036182403564453125,0.0070912837982177734,0.015021324157714844,0.007239818572998047
0.03168201446533203,0.015427589416503906,0.021518230438232422,0.4640176296234131
0.03757762908935547,0.02125716209411621,0.047425270080566406,0.3187427520751953
0.0040738582611083984,0.006937265396118164,0.0050449371337890625,0.006649017333984375
0.0048825740814208984,0.00781559944152832,0.0061757564544677734,0.14928603172302246
0.004522085189819336,0.007382869720458984,0.007075071334838867,0.11391234397888184
0.00496673583984375,0.007962703704833984,0.005468130111694336,0.1242527961730957
0.00412750244140625,0.012253046035766602,0.0048274993896484375,0.17459607124328613
0.005106210708618164,0.0077762603759765625,0.007399082183837891,0.2018733024597168
0.0045816898345947266,0.006678581237792969,0.005724430084228516,0.006453037261962891
0.00497746467590332,0.007727384567260742,0.00547480583190918,0.1543428897857666
0.0046176910400390625,0.007491111755371094,0.017183780670166016,0.16297650337219238
0.004557609558105469,0.007047176361083984,0.01652050018310547,0.0662686824798584
0.005059480667114258,0.009854793548583984,0.016775846481323242,0.18439793586730957
0.020679712295532227,0.014148712158203125,0.01556253433227539,0.31668543815612793
0.0050945281982421875,0.007382631301879883,0.006009817123413086,0.13722491264343262
0.0052187442779541016,0.0076465606689453125,0.006712436676025391,0.12213325500488281
0.004954814910888672,0.007681131362915039,0.00619816780090332,0.11764740943908691
0.004149675369262695,0.007027149200439453,0.005675315856933594,0.006765842437744141
0.005300045013427734,0.007521390914916992,0.0065114498138427734,0.13194632530212402
0.0037271976470947266,0.0063130855560302734,0.007041454315185547,0.08969640731811523
0.003518342971801758,0.007341623306274414,0.0060617923736572266,0.1610877513885498
0.003764629364013672,0.007843255996704102,0.015865087509155273,0.09903120994567871
0.0045087337493896484,0.0076062679290771484,0.005540132522583008,0.12787556648254395
0.005258083343505859,0.008492469787597656,0.007905721664428711,0.12929558753967285
0.004821300506591797,0.00785970687866211,0.005736589431762695,0.00838613510131836
0.004866600036621094,0.008533000946044922,0.0073201656341552734,0.04917263984680176
0.00639653205871582,0.012489080429077148,0.008376836776733398,0.13909077644348145
0.0036470890045166016,0.006262063980102539,0.014478445053100586,0.09917354583740234
0.0041353702545166016,0.006690025329589844,0.004576444625854492,0.06876420974731445
0.02183365821838379,0.014839887619018555,0.01748514175415039,0.4091184139251709
0.0045778751373291016,0.00738525390625,0.004677534103393555,0.14138436317443848
0.005963563919067383,0.008377552032470703,0.009888172149658203,0.13882684707641602
0.0038809776306152344,0.0074138641357421875,0.018903017044067383,0.053298234939575195
0.004061222076416016,0.006372690200805664,0.0049877166748046875,0.15404057502746582
0.020601511001586914,0.013346195220947266,0.015507221221923828,0.3007652759552002
0.005194902420043945,0.007776021957397461,0.006157636642456055,0.0055735111236572266
0.0037848949432373047,0.006805896759033203,0.004954099655151367,0.006533384323120117
0.008751630783081055,0.011214971542358398,0.0055196285247802734,0.09269309043884277
0.004798412322998047,0.007337093353271484,0.006647586822509766,0.09667158126831055
0.003495931625366211,0.0064678192138671875,0.007123470306396484,0.11212706565856934
0.005760908126831055,0.010501861572265625,0.0073833465576171875,0.20469188690185547
0.004015445709228516,0.0066912174224853516,0.005610942840576172,0.08877253532409668
0.0058557987213134766,0.009438037872314453,0.028829097747802734,0.1399843692779541
0.004984617233276367,0.0064563751220703125,0.02980184555053711,0.1300060749053955
0.028828144073486328,0.01765751838684082,0.015578269958496094,0.37272143363952637
0.01890087127685547,0.012131690979003906,0.014480352401733398,0.31204700469970703
0.004935264587402344,0.006933689117431641,0.0074307918548583984,0.18005013465881348
0.004147768020629883,0.0069196224212646484,0.005354881286621094,0.0075914859771728516
0.03070855140686035,0.015778541564941406,0.018114328384399414,0.2635772228240967
0.003862142562866211,0.010621070861816406,0.01546025276184082,0.11957025527954102
0.0030677318572998047,0.005995512008666992,0.004254579544067383,0.12370038032531738
0.005097627639770508,0.008334636688232422,0.0222623348236084,0.18288087844848633
0.005174160003662109,0.008302688598632812,0.02213907241821289,0.4396829605102539
0.0036690235137939453,0.008302927017211914,0.005486726760864258,0.08638954162597656
0.004122495651245117,0.00678706169128418,0.005924701690673828,0.04578542709350586
0.004335880279541016,0.0072095394134521484,0.006285667419433594,0.08849477767944336
0.019425153732299805,0.012864351272583008,0.026596784591674805,0.26981067657470703
0.004706621170043945,0.00940561294555664,0.006726264953613281,0.1947193145751953
0.003587007522583008,0.006783246994018555,0.007449150085449219,0.007862091064453125
0.004463672637939453,0.006325483322143555,0.0052127838134765625,0.00889134407043457
0.0057103633880615234,0.007855415344238281,0.007275104522705078,0.13430571556091309
0.004293918609619141,0.007875204086303711,0.005731821060180664,0.1676938533782959
0.003712892532348633,0.006230354309082031,0.005855560302734375,0.15358686447143555
0.005216360092163086,0.00694727897644043,0.0046710968017578125,0.04439687728881836
0.003864288330078125,0.007216453552246094,0.005243062973022461,0.08840799331665039
0.005923748016357422,0.008406877517700195,0.007133960723876953,0.19230008125305176
0.004002094268798828,0.00795125961303711,0.006458759307861328,0.008671760559082031
0.006000995635986328,0.008893966674804688,0.02051854133605957,0.17198801040649414
0.003585338592529297,0.006795644760131836,0.005167722702026367,0.12356853485107422
0.0034592151641845703,0.006391048431396484,0.004755258560180664,0.006281852722167969
0.003867626190185547,0.006707429885864258,0.004850149154663086,0.10365104675292969
0.005017757415771484,0.011275529861450195,0.007239818572998047,0.15041470527648926
0.005217075347900391,0.010340452194213867,0.006879329681396484,0.14970040321350098
0.005954742431640625,0.008851289749145508,0.009021282196044922,0.1443336009979248
0.004244089126586914,0.00913095474243164,0.007035493850708008,0.1283876895904541
0.0034661293029785156,0.007854938507080078,0.005043745040893555,0.16560029983520508
0.019126176834106445,0.01587390899658203,0.01590752601623535,0.41283154487609863
0.004698514938354492,0.009484052658081055,0.006787776947021484,0.16418838500976562
0.05550694465637207,0.043315887451171875,0.0540471076965332,0.3982431888580322
0.005600452423095703,0.009938716888427734,0.027971267700195312,0.22957801818847656
0.0053102970123291016,0.009697437286376953,0.00569915771484375,0.008302927017211914
0.0056879520416259766,0.011519193649291992,0.0074310302734375,0.39354729652404785
0.0057032108306884766,0.00977015495300293,0.006619930267333984,0.008121013641357422
0.00629425048828125,0.013019800186157227,0.009587526321411133,0.16171765327453613
0.00479578971862793,0.007111310958862305,0.00691676139831543,0.11259150505065918
0.020365238189697266,0.01391911506652832,0.015930891036987305,0.27866601943969727
0.00493931770324707,0.007575273513793945,0.02103567123413086,0.034516334533691406
0.004561424255371094,0.007017850875854492,0.006719350814819336,0.2996549606323242
0.0048980712890625,0.010149240493774414,0.007704019546508789,0.1482222080230713
0.005373954772949219,0.010601997375488281,0.005777835845947266,0.007879018783569336
0.00745081901550293,0.010611772537231445,0.021703243255615234,0.2647368907928467
0.0045354366302490234,0.009615421295166016,0.006574392318725586,0.0060825347900390625
0.006361484527587891,0.01091766357421875,0.006663084030151367,0.06606626510620117
0.006821870803833008,0.009276390075683594,0.008195161819458008,0.17699790000915527
0.005376577377319336,0.011743783950805664,0.00860595703125,0.20115113258361816
0.005055904388427734,0.01052093505859375,0.007206439971923828,0.18004536628723145
0.020607471466064453,0.02043938636779785,0.025391817092895508,0.5638561248779297
0.004973888397216797,0.006585836410522461,0.017154693603515625,0.21312379837036133
0.006176948547363281,0.009651660919189453,0.008458852767944336,0.2513153553009033
0.005131959915161133,0.008581399917602539,0.0068128108978271484,0.16318941116333008
0.0049588680267333984,0.009031295776367188,0.006566762924194336,0.2687256336212158
0.004126310348510742,0.008813142776489258,0.006402492523193359,0.39721202850341797
0.005216360092163086,0.007748126983642578,0.0058705806732177734,0.15484070777893066
0.020550012588500977,0.017294883728027344,0.028262615203857422,0.5526745319366455
0.0042073726654052734,0.00674748420715332,0.0062236785888671875,0.16142845153808594
0.020339012145996094,0.020493507385253906,0.017704486846923828,0.49378013610839844
0.005967855453491211,0.009547948837280273,0.008021116256713867,0.09690475463867188
0.005568027496337891,0.010866880416870117,0.006170749664306641,0.009028196334838867
0.0044786930084228516,0.00910329818725586,0.028138160705566406,0.21102380752563477
0.0040493011474609375,0.006523847579956055,0.005461215972900391,0.008203506469726562
0.003993988037109375,0.007279157638549805,0.0058743953704833984,0.11724042892456055
0.006261110305786133,0.011452913284301758,0.007909297943115234,0.19645142555236816
0.005552053451538086,0.008233070373535156,0.0228879451751709,0.008893728256225586
0.005358695983886719,0.010494709014892578,0.0056171417236328125,0.2255113124847412
0.004683971405029297,0.010871171951293945,0.00807642936706543,0.22781705856323242
0.021216392517089844,0.01847553253173828,0.028416872024536133,0.4637908935546875
0.005123138427734375,0.008595705032348633,0.007505178451538086,0.1343705654144287
0.05312228202819824,0.03812551498413086,0.04664254188537598,0.2502708435058594
0.004201412200927734,0.008282899856567383,0.00741887092590332,0.20559382438659668
0.003625631332397461,0.011289596557617188,0.0051288604736328125,0.09674906730651855
0.003960847854614258,0.006545305252075195,0.0052564144134521484,0.11997723579406738
0.003927469253540039,0.009139299392700195,0.028856277465820312,0.1370987892150879
0.00420832633972168,0.006716489791870117,0.006667137145996094,0.1491529941558838
0.004471540451049805,0.010533809661865234,0.005066633224487305,0.08484220504760742
0.005972385406494141,0.008231401443481445,0.007395505905151367,0.14785146713256836
0.019188642501831055,0.013225317001342773,0.018172264099121094,0.2692587375640869
0.020717620849609375,0.017999649047851562,0.022630929946899414,0.23747944831848145
0.048035383224487305,0.020088911056518555,0.08104586601257324,0.2343883514404297
0.006536006927490234,0.013456583023071289,0.010249853134155273,0.32935619354248047
0.005829334259033203,0.00892019271850586,0.007001638412475586,0.1955280303955078
0.004278421401977539,0.007264137268066406,0.005614280700683594,0.20215916633605957
0.004502773284912109,0.009433269500732422,0.006211280822753906,0.00915074348449707
0.003515005111694336,0.0074138641357421875,0.021370410919189453,0.17840194702148438
0.03675222396850586,0.01481938362121582,0.015035152435302734,0.42220616340637207
0.004633188247680664,0.007838964462280273,0.027568340301513672,0.14557719230651855
0.004285573959350586,0.008576154708862305,0.00634765625,0.15798330307006836
0.003648042678833008,0.008430242538452148,0.005235910415649414,0.0068836212158203125
0.006349325180053711,0.010368824005126953,0.0073604583740234375,0.20689654350280762
0.0048444271087646484,0.00718235969543457,0.0062427520751953125,0.18413543701171875
0.004914045333862305,0.006461620330810547,0.005421638488769531,0.09757089614868164
0.02524709701538086,0.013188838958740234,0.01711249351501465,0.28646135330200195
0.005076408386230469,0.007967233657836914,0.007317781448364258,0.28293323516845703
0.0038373470306396484,0.007500410079956055,0.004835367202758789,0.27178049087524414
0.004189491271972656,0.008332490921020508,0.016560077667236328,0.15066862106323242
0.004139900207519531,0.006318092346191406,0.004960298538208008,0.006039142608642578
0.020257234573364258,0.01201629638671875,0.024348974227905273,0.2558448314666748
0.01997089385986328,0.026200294494628906,0.015350580215454102,0.2518317699432373
0.0037775039672851562,0.006319522857666016,0.004987955093383789,0.11424851417541504
0.020549535751342773,0.013187408447265625,0.015230178833007812,0.24846315383911133
0.0037567615509033203,0.00647425651550293,0.005274772644042969,0.09478402137756348
0.0034117698669433594,0.007586240768432617,0.004518747329711914,0.005824565887451172
0.02481865882873535,0.019329309463500977,0.020511150360107422,0.37743330001831055
0.0044612884521484375,0.009552001953125,0.016419649124145508,0.1645364761352539
0.0042226314544677734,0.009014129638671875,0.007755756378173828,0.14133572578430176
0.003930091857910156,0.010277986526489258,0.005743503570556641,0.17414236068725586
0.004171133041381836,0.0066335201263427734,0.0050394535064697266,0.16927123069763184
0.0233004093170166,0.013541460037231445,0.01636672019958496,0.3980376720428467
0.005881071090698242,0.007928133010864258,0.005917549133300781,0.10798478126525879
0.005788564682006836,0.012309551239013672,0.007757902145385742,0.11173081398010254
0.004847288131713867,0.008141517639160156,0.008857250213623047,0.008812427520751953
0.004343509674072266,0.006680727005004883,0.005122184753417969,0.1923532485961914
0.0033521652221679688,0.0060884952545166016,0.004755973815917969,0.17546296119689941
0.0031082630157470703,0.006796836853027344,0.004617929458618164,0.11211490631103516
0.004090309143066406,0.006498575210571289,0.00532984733581543,0.15198397636413574
0.02063584327697754,0.012604236602783203,0.02033829689025879,0.2924668788909912
0.00344085693359375,0.005774736404418945,0.00426793098449707,0.00574803352355957
0.00438690185546875,0.00960993766784668,0.007903575897216797,0.17754507064819336
0.006011247634887695,0.006637096405029297,0.0162050724029541,0.21223878860473633
0.004678964614868164,0.00894474983215332,0.0066988468170166016,0.28571295738220215
0.029183149337768555,0.01806163787841797,0.016416549682617188,0.5017616748809814
0.005307197570800781,0.007128000259399414,0.00611424446105957,0.11361169815063477
0.004370212554931641,0.00963902473449707,0.005094051361083984,0.11336827278137207
0.006196260452270508,0.010127782821655273,0.008072614669799805,0.16611814498901367
0.005708217620849609,0.0078051090240478516,0.006917476654052734,0.17447328567504883
0.004874229431152344,0.0073468685150146484,0.007658243179321289,0.11497998237609863
0.005014181137084961,0.007073640823364258,0.015965938568115234,0.13560748100280762
0.005129098892211914,0.012198448181152344,0.006432533264160156,0.1698598861694336
0.006056547164916992,0.007105350494384766,0.00858449935913086,0.26999640464782715
0.00525665283203125,0.007305145263671875,0.022810697555541992,0.26115965843200684
0.00536656379699707,0.006223917007446289,0.007551908493041992,0.09955668449401855
0.03383493423461914,0.015182018280029297,0.02552342414855957,1.0212225914001465
0.0061511993408203125,0.01183176040649414,0.00603175163269043,0.4265248775482178
0.004446506500244141,0.008058786392211914,0.007242679595947266,0.2870326042175293
0.004265308380126953,0.006821393966674805,0.01611042022705078,0.17705488204956055
0.004839897155761719,0.006908893585205078,0.005175113677978516,0.00613856315612793
0.004135847091674805,0.008111953735351562,0.006135225296020508,0.07427525520324707
0.006190061569213867,0.0070192813873291016,0.007977724075317383,0.14191150665283203
0.004576444625854492,0.007210731506347656,0.006011009216308594,0.14110565185546875
0.021653175354003906,0.011672496795654297,0.014919757843017578,0.2593228816986084
0.038202524185180664,0.024054765701293945,0.0475161075592041,0.27257227897644043
0.004057884216308594,0.00664210319519043,0.0059032440185546875,0.09980511665344238
0.003696441650390625,0.00663447380065918,0.004781961441040039,0.13395452499389648
0.0036017894744873047,0.006227731704711914,0.0049893856048583984,0.12063455581665039
0.0033168792724609375,0.006268978118896484,0.005190849304199219,0.08623313903808594
0.004053592681884766,0.006984710693359375,0.006552219390869141,0.13292622566223145
0.004955291748046875,0.007246255874633789,0.027477025985717773,0.20522642135620117
0.005643606185913086,0.010847806930541992,0.022875547409057617,0.2072131633758545
0.004609823226928711,0.007791280746459961,0.005957126617431641,0.22167515754699707
0.005860328674316406,0.00820016860961914,0.007073640823364258,0.11326217651367188
0.006493806838989258,0.006937265396118164,0.005736112594604492,0.007752895355224609
0.004563570022583008,0.006657600402832031,0.015279531478881836,0.10248684883117676
0.004208087921142578,0.006726264953613281,0.005903482437133789,0.04187631607055664
0.0044901371002197266,0.00690460205078125,0.006136655807495117,0.1488504409790039
0.004498720169067383,0.008376598358154297,0.0054798126220703125,0.08108711242675781
0.004178524017333984,0.006783485412597656,0.005934000015258789,0.008688926696777344
0.0046308040618896484,0.008224248886108398,0.005324840545654297,0.11524057388305664
0.003944873809814453,0.0071523189544677734,0.0051670074462890625,0.006780147552490234
0.0041141510009765625,0.007203102111816406,0.0049855709075927734,0.17468905448913574
0.003920316696166992,0.0060825347900390625,0.005552530288696289,0.22293639183044434
0.007092952728271484,0.012541055679321289,0.023047924041748047,0.1758415699005127
0.00522303581237793,0.007325649261474609,0.007013559341430664,0.14786601066589355
0.02135777473449707,0.01595926284790039,0.019211292266845703,0.4414811134338379
0.003281116485595703,0.006680727005004883,0.004899263381958008,0.1678469181060791
0.004191160202026367,0.006927967071533203,0.005076885223388672,0.07413387298583984
0.0034945011138916016,0.006495952606201172,0.005853891372680664,0.10817193984985352
0.0028700828552246094,0.005719184875488281,0.004458904266357422,0.0946507453918457
0.003197193145751953,0.0059812068939208984,0.00470423698425293,0.13919997215270996
0.0033283233642578125,0.006306171417236328,0.004987955093383789,0.1435527801513672
0.004100322723388672,0.0062525272369384766,0.01873636245727539,0.11866116523742676
0.0046541690826416016,0.010006904602050781,0.006951332092285156,0.14466595649719238
0.003997802734375,0.009144783020019531,0.005711078643798828,0.16318869590759277
0.0044858455657958984,0.008395910263061523,0.0072057247161865234,0.10391378402709961
0.004012584686279297,0.006253480911254883,0.017815113067626953,0.10566163063049316
0.004533052444458008,0.005807638168334961,0.0046498775482177734,0.005546092987060547
0.007659912109375,0.008198976516723633,0.005093574523925781,0.14258980751037598
0.02013254165649414,0.013181924819946289,0.018009185791015625,0.2821638584136963
0.005414485931396484,0.008115768432617188,0.007052898406982422,0.16271018981933594
0.008482217788696289,0.008554935455322266,0.006346464157104492,0.17046737670898438
0.004208803176879883,0.006303310394287109,0.005415439605712891,0.11796951293945312
0.020626544952392578,0.013034820556640625,0.030214548110961914,0.3288397789001465
0.006106138229370117,0.008567094802856445,0.02118396759033203,0.19132113456726074
0.0051577091217041016,0.006518125534057617,0.004946470260620117,0.15624642372131348
0.004001617431640625,0.008238077163696289,0.005645036697387695,0.008273601531982422
0.0045664310455322266,0.006885528564453125,0.006361484527587891,0.16522526741027832
0.03081345558166504,0.017360925674438477,0.016077518463134766,0.33438611030578613
0.003528118133544922,0.0073473453521728516,0.0057392120361328125,0.07390546798706055
0.00371551513671875,0.006894588470458984,0.005493879318237305,0.15755009651184082
0.003559112548828125,0.00638270378112793,0.005708217620849609,0.13381409645080566
0.005464792251586914,0.008378028869628906,0.005037069320678711,0.007123470306396484
0.03456449508666992,0.017780065536499023,0.02727484703063965,0.330233097076416
0.018706321716308594,0.012438774108886719,0.014234542846679688,0.3329811096191406
0.004861116409301758,0.009714365005493164,0.006612062454223633,0.16089105606079102
0.004946708679199219,0.007847785949707031,0.00559687614440918,0.21260952949523926
0.0036847591400146484,0.006315708160400391,0.005858659744262695,0.056299448013305664
0.003714323043823242,0.006433010101318359,0.008738040924072266,0.006002187728881836
0.022198915481567383,0.020223140716552734,0.045885562896728516,0.27544236183166504
0.0043752193450927734,0.007631063461303711,0.007318973541259766,0.3122551441192627
0.0059359073638916016,0.007421731948852539,0.0069963932037353516,0.2646000385284424
0.0054128170013427734,0.007207393646240234,0.004500627517700195,0.12808990478515625
0.0035691261291503906,0.007425785064697266,0.005110025405883789,0.08213639259338379
0.005219697952270508,0.0064239501953125,0.014922380447387695,0.12613821029663086
0.0036973953247070312,0.005880832672119141,0.014101743698120117,0.08590984344482422
0.0029740333557128906,0.005616903305053711,0.00525975227355957,0.12609052658081055
0.004718303680419922,0.010065793991088867,0.005694150924682617,0.20729446411132812
0.0039789676666259766,0.006930351257324219,0.005580902099609375,0.18749117851257324
0.004789590835571289,0.009611845016479492,0.017883777618408203,0.1404590606689453
0.005213737487792969,0.012108325958251953,0.005269765853881836,0.08785700798034668
0.0039052963256835938,0.01006770133972168,0.00657200813293457,0.13596796989440918
0.0045130252838134766,0.00685882568359375,0.006585597991943359,0.1258862018585205
0.00631403923034668,0.010327577590942383,0.007164955139160156,0.18451881408691406
0.0038084983825683594,0.007138967514038086,0.00587153434753418,0.1428546905517578
0.00459742546081543,0.00677943229675293,0.007121086120605469,0.12366676330566406
0.0041010379791259766,0.0070345401763916016,0.005902528762817383,0.12198829650878906
0.005465269088745117,0.011632680892944336,0.007065534591674805,0.1387958526611328
0.003405332565307617,0.0073277950286865234,0.00555729866027832,0.0073277950286865234
